SpeciesID,SpeciesName,CapsaicinContent (ppm),FruitSize (cm),Color,HeatLevel (SHU),GeneticMarker1,GeneticMarker2,DiseaseResistance,Yield (kg/plant),GrowingConditions,FloweringTime (days),MaturityTime (days),PestResistance,DroughtTolerance,Crossability,CropGenetics
551,Capsicum tovarii,1387,4.215934226653912,Red,42647,G8,G2,Medium,6.761538836766776,"Warm, Humid",55,94,High,Low,High,Gen-64
552,Capsicum galapagoense,971,14.332973709850169,Green,147750,G1,G7,High,8.386140974288324,"Warm, Dry",46,129,Medium,High,Low,Gen-17
553,Capsicum chinense,545,14.361816372866508,Green,185942,G5,G5,Low,9.5612364937052,"Cool, Dry",55,149,Low,High,Medium,Gen-56
554,Capsicum lanceolatum,1365,8.98515381113083,Red,147780,G8,G8,Medium,2.118603555289349,"Warm, Dry",42,90,High,High,High,Gen-61
555,Capsicum eximium,560,9.31467344161895,Yellow,113289,G9,G6,Low,8.334248576590243,"Warm, Humid",53,88,Low,Medium,Low,Gen-96
556,Capsicum pubescens,684,5.720041566262331,Green,116812,G7,G7,Medium,7.323302525863799,"Warm, Dry",61,122,High,Medium,Low,Gen-78
557,Capsicum rhomboideum,1133,10.177139486470372,Orange,195765,G6,G3,High,5.398213506752289,"Cool, Dry",62,93,Low,Low,Medium,Gen-75
558,Capsicum frutescens,432,14.227731548737747,Red,19738,G2,G6,Low,6.909442419428622,"Cool, Dry",54,117,Medium,Low,High,Gen-47
559,Capsicum chinense,641,4.544368452550548,Purple,122005,G4,G9,Low,5.213387667890677,"Warm, Dry",45,130,Medium,High,Medium,Gen-59
560,Capsicum annuum,1147,14.191466879160197,Purple,14623,G5,G4,High,5.288205227029103,"Warm, Dry",53,109,High,Medium,Medium,Gen-66
561,Capsicum flexuosum,897,14.196710899046568,Green,127309,G4,G3,High,3.3876413736368907,"Warm, Dry",64,89,High,Low,High,Gen-50
562,Capsicum chinense,949,5.548595934729009,Purple,179639,G6,G2,Low,8.343940945119986,"Warm, Dry",53,146,High,Low,Medium,Gen-21
563,Capsicum chacoense,902,14.42740175908504,Yellow,70599,G1,G8,Medium,7.291679514877623,"Warm, Humid",40,139,Medium,Medium,High,Gen-69
564,Capsicum tovarii,656,13.183261482580935,Green,148018,G3,G1,High,3.917018093215508,"Warm, Humid",53,97,High,Low,Low,Gen-69
565,Capsicum chinense,421,11.78666326695371,Green,181806,G3,G6,Medium,3.2720385362120394,"Cool, Dry",48,88,High,Medium,Medium,Gen-67
566,Capsicum chacoense,621,4.222832383208937,Purple,17709,G1,G8,Low,7.817520661241478,"Warm, Humid",42,113,Medium,Medium,High,Gen-38
567,Capsicum galapagoense,779,9.56247631815111,Yellow,181820,G2,G6,Low,4.47228127020324,"Warm, Humid",40,85,Low,High,High,Gen-39
568,Capsicum galapagoense,1376,4.299845461891238,Yellow,124068,G6,G9,Low,5.857934292193838,"Warm, Dry",61,101,Low,Medium,Low,Gen-82
569,Capsicum tovarii,1106,11.32847221235668,Yellow,178798,G1,G7,Medium,2.779606954567105,"Warm, Humid",46,140,Low,High,Medium,Gen-39
570,Capsicum chacoense,368,3.468592811114921,Green,4882,G8,G3,Low,8.521685500358778,"Cool, Dry",45,83,High,High,Medium,Gen-82
571,Capsicum chinense,743,3.587331017756959,Green,173434,G6,G6,High,4.337235451079921,"Cool, Dry",61,146,Medium,High,Medium,Gen-24
572,Capsicum eximium,1250,10.542353724042393,Red,136572,G6,G4,High,6.11233531296688,"Warm, Humid",56,124,High,Low,Low,Gen-9
573,Capsicum cardenasii,719,14.591132575299845,Red,20887,G9,G7,High,2.9486480257643843,"Cool, Dry",42,103,Medium,Medium,High,Gen-83
574,Capsicum pubescens,1371,5.289185190962765,Yellow,137838,G6,G2,High,2.297913267065088,"Warm, Humid",47,127,Medium,Medium,Low,Gen-33
575,Capsicum annuum,1249,7.881761977239965,Yellow,44166,G9,G5,High,7.133560349730297,"Cool, Dry",67,96,Medium,Low,Low,Gen-42
576,Capsicum baccatum,370,10.614512315774178,Yellow,66230,G8,G4,High,2.624474068462049,"Warm, Humid",49,102,Low,High,Medium,Gen-3
577,Capsicum galapagoense,1001,6.2202648212023215,Orange,53826,G9,G6,High,1.0019863813807588,"Warm, Dry",66,127,Medium,Medium,Low,Gen-25
578,Capsicum tovarii,719,13.983529847738515,Yellow,111940,G1,G4,High,1.4417412035956243,"Warm, Humid",69,106,Medium,High,Low,Gen-2
579,Capsicum eximium,1258,5.621358966112197,Purple,180156,G6,G7,Medium,3.043429276679561,"Warm, Dry",54,92,High,Medium,Medium,Gen-96
580,Capsicum pubescens,450,10.949017028286441,Green,132849,G1,G3,High,7.548086121199326,"Cool, Dry",60,107,High,Medium,Medium,Gen-11
581,Capsicum chinense,1370,7.831882441756938,Purple,8548,G4,G3,Low,5.683677836424108,"Warm, Dry",59,128,Medium,Medium,Medium,Gen-79
582,Capsicum eximium,889,4.793613149066513,Red,154660,G3,G9,High,6.2260449459088205,"Cool, Dry",47,115,Low,High,Medium,Gen-61
583,Capsicum eximium,632,8.426761660551323,Purple,114086,G3,G1,Medium,3.9151432758712703,"Warm, Humid",59,98,Medium,Medium,Low,Gen-39
584,Capsicum pubescens,1303,8.49291654172125,Yellow,127739,G2,G7,Low,5.326038820962925,"Warm, Humid",44,133,High,Medium,High,Gen-18
585,Capsicum chinense,317,12.3227150983069,Green,199240,G6,G7,High,7.365209090147916,"Warm, Dry",55,81,Low,High,Low,Gen-16
586,Capsicum lanceolatum,1391,11.024928779250605,Purple,44288,G2,G4,High,1.0934278809734064,"Warm, Humid",43,136,High,High,Medium,Gen-53
587,Capsicum baccatum,362,9.704648207043629,Red,138850,G6,G3,Medium,8.472497408217812,"Warm, Humid",53,149,High,Low,Medium,Gen-20
588,Capsicum flexuosum,1035,6.178676464510606,Yellow,28612,G9,G9,Medium,4.515980564616195,"Warm, Dry",42,119,High,Low,Medium,Gen-48
589,Capsicum lanceolatum,1101,10.992581273255777,Yellow,50999,G7,G9,High,8.562832699386316,"Cool, Dry",42,110,Medium,Medium,High,Gen-8
590,Capsicum galapagoense,1407,10.019817213385513,Orange,26663,G6,G5,Medium,2.9443425769421165,"Warm, Humid",40,145,Low,Low,Medium,Gen-1
591,Capsicum rhomboideum,690,4.412216717630888,Green,124616,G4,G8,Medium,4.753426527101406,"Warm, Dry",56,90,High,Medium,High,Gen-54
592,Capsicum chacoense,1263,13.269777235205122,Red,184065,G2,G4,Low,6.051361280014908,"Cool, Dry",48,118,Low,Medium,Low,Gen-99
593,Capsicum chacoense,1466,12.835039142747657,Purple,102143,G7,G4,High,6.495210832894269,"Warm, Dry",64,83,Medium,Medium,Medium,Gen-14
594,Capsicum rhomboideum,779,10.632004462168883,Yellow,188534,G4,G9,Low,5.670507488300606,"Warm, Dry",53,130,Low,High,High,Gen-60
595,Capsicum pubescens,544,9.358068459585404,Purple,137594,G8,G1,Low,8.659568450177982,"Cool, Dry",48,113,Low,Medium,Low,Gen-72
596,Capsicum chinense,1394,7.203676691947376,Green,89410,G2,G6,Low,9.383460008834534,"Warm, Dry",67,87,Low,High,Low,Gen-79
597,Capsicum flexuosum,680,12.840383388766458,Purple,144403,G5,G1,Medium,4.188277837890185,"Warm, Dry",42,146,High,Low,Medium,Gen-33
598,Capsicum baccatum,1003,7.913031718708758,Orange,5600,G6,G6,Low,4.377806039823799,"Warm, Humid",42,86,High,High,High,Gen-39
599,Capsicum lanceolatum,679,8.772298239116811,Purple,129622,G5,G6,Low,3.3646681448259685,"Warm, Humid",48,114,Low,Medium,Medium,Gen-45
600,Capsicum cardenasii,1286,11.453519758723765,Orange,144343,G5,G7,High,6.159280155444726,"Cool, Dry",68,115,High,High,Medium,Gen-34
601,Capsicum tovarii,1205,8.539477511480646,Yellow,103044,G8,G4,Medium,1.5942146541051652,"Warm, Humid",69,105,Medium,Low,Low,Gen-44
602,Capsicum tovarii,940,13.666038724964526,Purple,28396,G5,G8,High,7.8810966172009875,"Cool, Dry",69,133,Low,Medium,High,Gen-44
603,Capsicum chinense,816,9.384385465537108,Purple,171808,G6,G4,Medium,8.878356183231215,"Warm, Dry",55,88,Low,Low,Medium,Gen-90
604,Capsicum cardenasii,1017,14.306497106353737,Yellow,181325,G1,G2,High,6.4887630671697565,"Cool, Dry",53,144,Low,High,Low,Gen-5
605,Capsicum pubescens,1079,11.076478766542802,Green,172960,G6,G6,Medium,3.3367400652309405,"Warm, Dry",69,135,Medium,Low,Low,Gen-98
606,Capsicum baccatum,1039,8.61096055895423,Yellow,124536,G8,G2,High,1.470062950186306,"Warm, Dry",42,131,Medium,Low,Medium,Gen-35
607,Capsicum flexuosum,994,13.55794027922311,Red,134957,G7,G3,Low,3.383779617404377,"Cool, Dry",60,135,High,High,High,Gen-47
608,Capsicum flexuosum,1184,13.648757238973849,Purple,4199,G8,G1,Medium,3.6691213214465352,"Cool, Dry",47,84,Low,Low,Medium,Gen-87
609,Capsicum rhomboideum,680,12.289548642340662,Purple,90222,G1,G8,Low,8.062100787381926,"Warm, Dry",57,81,Medium,Medium,Low,Gen-43
610,Capsicum annuum,425,5.869782009424123,Yellow,175113,G3,G6,Medium,4.733189787096979,"Warm, Humid",68,85,High,High,Low,Gen-14
611,Capsicum annuum,1320,13.35976845832513,Green,182742,G6,G6,Low,6.355216717396244,"Warm, Humid",67,108,Medium,High,Medium,Gen-70
612,Capsicum cardenasii,606,8.695284048851441,Yellow,160534,G7,G8,High,5.672680699124915,"Warm, Humid",48,103,Low,Low,Low,Gen-26
613,Capsicum tovarii,835,5.707725332271149,Orange,114212,G7,G2,Medium,8.151065310025375,"Cool, Dry",67,81,Medium,Medium,Medium,Gen-85
614,Capsicum tovarii,417,8.834642964356727,Yellow,124637,G5,G8,High,7.484016995185713,"Cool, Dry",55,136,High,High,High,Gen-17
615,Capsicum pubescens,1440,8.369999728932843,Red,63165,G2,G4,Medium,7.4940796038225175,"Cool, Dry",46,84,Medium,Low,Medium,Gen-66
616,Capsicum frutescens,1169,5.881205168539523,Green,70985,G8,G8,Medium,1.186281843996185,"Warm, Dry",64,96,Low,Medium,Medium,Gen-31
617,Capsicum pubescens,1110,10.160816308654756,Purple,20590,G7,G7,Low,7.791369656719244,"Warm, Dry",61,90,Low,Medium,High,Gen-18
618,Capsicum galapagoense,1063,13.921553806666473,Green,58389,G4,G2,High,8.717301068577843,"Warm, Humid",52,92,High,Medium,Low,Gen-41
619,Capsicum baccatum,1026,3.876211868177014,Red,165590,G5,G6,Low,8.176498968298421,"Cool, Dry",69,134,High,High,Low,Gen-44
620,Capsicum annuum,637,12.194790397452236,Purple,74849,G9,G4,Medium,8.483792240965244,"Cool, Dry",55,124,Medium,Medium,Low,Gen-12
621,Capsicum eximium,1168,5.203315939267084,Orange,191942,G1,G8,High,8.34433426766402,"Warm, Humid",65,99,Medium,Medium,Low,Gen-73
622,Capsicum rhomboideum,895,8.84402013912439,Red,178054,G2,G8,High,4.144236684708806,"Warm, Dry",47,95,Low,Medium,Low,Gen-47
623,Capsicum galapagoense,991,5.171944010115606,Orange,10106,G8,G2,Medium,5.405342187738095,"Warm, Dry",67,108,High,Medium,Medium,Gen-10
624,Capsicum frutescens,745,6.82944088020488,Yellow,27887,G3,G3,High,6.2187355384964,"Cool, Dry",44,126,Low,High,Low,Gen-86
625,Capsicum pubescens,1075,6.15412252009626,Green,193836,G2,G5,High,7.440741619423906,"Warm, Humid",40,137,Low,Low,High,Gen-73
626,Capsicum galapagoense,1290,6.9881450539637155,Red,162089,G7,G1,Medium,9.657898850103413,"Cool, Dry",56,122,Medium,Low,Low,Gen-92
627,Capsicum eximium,887,11.460610674235934,Green,145986,G7,G7,Medium,4.377419251540006,"Warm, Humid",53,116,Low,Low,High,Gen-41
628,Capsicum galapagoense,782,7.4095185780321255,Yellow,172111,G3,G2,Medium,1.7611344711474586,"Cool, Dry",55,110,Medium,High,High,Gen-52
629,Capsicum pubescens,657,5.0741751018092955,Red,116162,G8,G1,Low,2.0978018649843087,"Warm, Dry",66,112,Low,High,High,Gen-89
630,Capsicum frutescens,1430,6.533807841124462,Green,51829,G2,G8,High,6.472121495862118,"Warm, Dry",55,91,High,Low,High,Gen-39
631,Capsicum lanceolatum,634,10.659575636386627,Green,196829,G1,G9,Medium,2.752721231555458,"Warm, Humid",50,120,Medium,Medium,Low,Gen-89
632,Capsicum galapagoense,378,7.0880809865985785,Orange,69687,G9,G1,Medium,7.604260820396678,"Warm, Dry",42,132,Medium,Low,Medium,Gen-52
633,Capsicum tovarii,1263,11.695937163027374,Purple,136268,G3,G9,High,4.683715437695406,"Warm, Dry",63,108,Medium,High,Low,Gen-70
634,Capsicum galapagoense,625,11.884011058515112,Yellow,60208,G1,G1,High,8.504603043686718,"Warm, Humid",66,146,Low,Low,Low,Gen-36
635,Capsicum annuum,438,10.086435219639927,Yellow,178854,G1,G8,Low,9.748388457955837,"Cool, Dry",56,90,High,Medium,High,Gen-27
636,Capsicum frutescens,1063,12.828932161940736,Orange,186476,G4,G4,Low,1.7609020450906527,"Warm, Humid",42,144,Low,Medium,High,Gen-22
637,Capsicum lanceolatum,686,7.69493253377435,Green,72863,G2,G8,Medium,1.7805322798135785,"Cool, Dry",57,112,Medium,Low,High,Gen-6
638,Capsicum chacoense,805,6.176950068065148,Green,1281,G6,G9,Low,4.172142072982195,"Cool, Dry",58,143,High,Medium,Medium,Gen-74
639,Capsicum annuum,1169,9.471542608405812,Green,160956,G9,G1,Medium,2.0200210502438036,"Cool, Dry",46,141,Medium,High,Medium,Gen-21
640,Capsicum eximium,305,8.724860728048773,Purple,22494,G9,G8,Medium,3.6253475251086593,"Cool, Dry",56,145,Low,Medium,Medium,Gen-65
641,Capsicum baccatum,376,6.373039620332199,Purple,72213,G6,G1,Medium,3.7619361334946486,"Cool, Dry",59,105,Medium,Medium,Medium,Gen-64
642,Capsicum galapagoense,316,10.762264225942836,Green,37783,G2,G7,High,7.879809133312017,"Warm, Dry",47,126,Medium,Medium,Low,Gen-29
643,Capsicum chinense,422,13.585193618529809,Red,185365,G3,G6,High,4.988378823285831,"Warm, Dry",63,121,Low,Low,Low,Gen-17
644,Capsicum tovarii,1088,11.456078782773048,Red,150816,G8,G1,Medium,3.541601869573136,"Warm, Humid",65,110,Low,Medium,Medium,Gen-17
645,Capsicum galapagoense,630,5.272421686322369,Purple,82528,G8,G5,High,8.704866661443814,"Warm, Humid",48,112,Low,Low,Medium,Gen-34
646,Capsicum frutescens,527,6.4797616621589995,Red,161174,G9,G4,Medium,8.400703681174566,"Cool, Dry",68,98,High,Medium,Medium,Gen-28
647,Capsicum frutescens,405,14.612652627782733,Green,151438,G8,G9,Medium,1.2095351390367548,"Warm, Humid",44,131,Medium,Medium,Low,Gen-71
648,Capsicum lanceolatum,956,3.8906238295113873,Purple,177055,G2,G9,Medium,9.861108761187099,"Cool, Dry",54,85,High,Low,Medium,Gen-16
649,Capsicum annuum,930,9.062459829703375,Purple,181820,G5,G8,High,8.836714955775772,"Warm, Dry",63,121,High,High,High,Gen-30
650,Capsicum pubescens,513,10.876233225049418,Yellow,8517,G9,G6,Medium,6.028478717621511,"Cool, Dry",53,114,Medium,Medium,Medium,Gen-18
651,Capsicum tovarii,432,8.990425731850191,Yellow,77284,G7,G1,Medium,9.887303877218544,"Warm, Humid",56,88,Low,High,High,Gen-61
652,Capsicum tovarii,1194,12.887249661936599,Green,190041,G8,G1,Low,4.373305140459456,"Cool, Dry",50,148,Medium,Low,Low,Gen-87
653,Capsicum tovarii,1496,7.3633036756676855,Green,167880,G7,G3,High,7.886842567677675,"Warm, Humid",57,90,Medium,High,Low,Gen-55
654,Capsicum galapagoense,1136,3.992265877342653,Green,71785,G6,G7,Low,8.706127583636572,"Warm, Dry",54,113,High,High,High,Gen-49
655,Capsicum lanceolatum,510,13.11470835975334,Yellow,15613,G7,G5,Medium,4.02985628399171,"Warm, Humid",57,142,Medium,Medium,Low,Gen-74
656,Capsicum rhomboideum,417,7.563923816552231,Red,118764,G9,G1,High,2.344347603977022,"Warm, Dry",60,105,Low,Low,Low,Gen-72
657,Capsicum chacoense,458,4.753745206262956,Yellow,86849,G6,G9,Medium,3.4824013522219284,"Cool, Dry",60,136,High,Medium,Low,Gen-59
658,Capsicum tovarii,403,6.523670219440962,Green,141776,G5,G8,High,9.997241797173844,"Cool, Dry",55,128,Medium,High,Medium,Gen-79
659,Capsicum pubescens,873,5.271607094350289,Red,49126,G4,G1,Low,4.965295188816499,"Cool, Dry",65,114,Low,High,Low,Gen-82
660,Capsicum chacoense,350,6.358642136639567,Red,179854,G4,G2,High,2.502374950187379,"Cool, Dry",58,145,Medium,High,Medium,Gen-92
661,Capsicum galapagoense,1160,8.680006939258968,Red,120272,G9,G8,Medium,5.499676000324385,"Cool, Dry",56,95,Medium,Low,Medium,Gen-76
662,Capsicum lanceolatum,627,12.794268192459178,Red,116209,G3,G6,Low,5.156350660700493,"Warm, Dry",52,109,High,Low,Medium,Gen-21
663,Capsicum cardenasii,1241,14.43745146801492,Red,59082,G9,G8,Low,8.45187384634006,"Warm, Dry",42,132,Medium,Medium,Medium,Gen-61
664,Capsicum lanceolatum,520,10.384678374821565,Orange,37712,G6,G5,Medium,5.459334609435891,"Warm, Dry",48,91,Low,Medium,Medium,Gen-64
665,Capsicum galapagoense,364,9.076002631732468,Red,96082,G8,G3,Low,3.528646011771104,"Warm, Humid",44,80,Low,High,Medium,Gen-61
666,Capsicum baccatum,1399,13.335931266995567,Red,199365,G9,G6,Medium,7.122008791387309,"Warm, Dry",45,110,Low,High,Low,Gen-17
667,Capsicum cardenasii,841,9.464045964087779,Yellow,81529,G4,G7,High,1.8878578917815343,"Warm, Humid",61,101,High,Medium,High,Gen-48
668,Capsicum chinense,608,12.3993678902462,Green,27466,G1,G8,High,8.945987224397527,"Warm, Humid",41,89,Low,Low,High,Gen-29
669,Capsicum lanceolatum,877,4.5966013039906475,Yellow,20098,G7,G5,Medium,1.4041349674233763,"Warm, Dry",55,94,Low,Medium,Medium,Gen-33
670,Capsicum pubescens,982,14.787663023110788,Red,65450,G9,G5,High,3.989061556519653,"Warm, Dry",45,96,High,Low,Low,Gen-73
671,Capsicum eximium,1229,5.739525833160689,Yellow,133554,G5,G4,Low,1.2823432891253561,"Cool, Dry",61,100,High,High,Low,Gen-68
672,Capsicum flexuosum,881,11.476341561474037,Orange,164403,G2,G8,Medium,7.9249974366922435,"Warm, Dry",55,83,Medium,Low,Low,Gen-46
673,Capsicum chinense,873,10.154576884523927,Purple,189911,G1,G9,High,7.2087659428047175,"Warm, Humid",43,109,Low,Low,Low,Gen-39
674,Capsicum flexuosum,1068,14.026761514044418,Orange,150069,G4,G5,Medium,8.257043730660474,"Warm, Dry",66,122,Medium,Low,Low,Gen-38
675,Capsicum baccatum,507,12.60177866620569,Orange,199056,G6,G7,Medium,8.769448499924833,"Cool, Dry",57,86,Low,Medium,High,Gen-76
676,Capsicum flexuosum,649,4.046338636889199,Orange,113323,G2,G8,Medium,4.222941952871919,"Warm, Humid",45,85,Low,Low,Low,Gen-39
677,Capsicum chinense,1181,11.515012224440316,Purple,161235,G1,G7,Medium,6.223780309386288,"Cool, Dry",67,146,Low,Low,High,Gen-37
678,Capsicum lanceolatum,763,8.433429531968358,Orange,140753,G4,G3,Low,6.776597435591173,"Cool, Dry",46,83,Medium,Medium,High,Gen-61
679,Capsicum frutescens,559,7.989485702359062,Yellow,100452,G1,G8,Medium,3.5699936909187127,"Cool, Dry",59,118,Medium,Low,Medium,Gen-49
680,Capsicum eximium,840,6.165055582279697,Orange,104125,G9,G3,Low,3.8351456263470376,"Warm, Dry",57,95,High,Low,Medium,Gen-87
681,Capsicum eximium,489,5.460407108512969,Orange,57021,G8,G7,High,9.005240437560113,"Cool, Dry",67,149,Low,High,High,Gen-31
682,Capsicum flexuosum,472,9.248971509436446,Yellow,67214,G6,G4,Medium,6.005997375898363,"Cool, Dry",64,106,Medium,Low,Low,Gen-54
683,Capsicum rhomboideum,1459,3.987824661314238,Yellow,1128,G1,G7,High,2.378415461060351,"Warm, Dry",65,148,Medium,Medium,Medium,Gen-95
684,Capsicum baccatum,1470,12.182021983585688,Green,129112,G7,G1,Medium,9.433040016498436,"Warm, Humid",52,141,Medium,High,Low,Gen-29
685,Capsicum lanceolatum,333,3.1698836825293326,Yellow,193909,G7,G5,Low,7.863282117832893,"Warm, Humid",54,121,Low,High,High,Gen-22
686,Capsicum annuum,1050,14.92506605285527,Purple,61261,G4,G3,Medium,5.591083624761722,"Warm, Humid",57,124,Medium,Medium,Low,Gen-50
687,Capsicum eximium,1289,5.7562398972049404,Orange,138047,G9,G1,Medium,6.665956660988762,"Cool, Dry",66,105,Medium,Low,Low,Gen-81
688,Capsicum frutescens,1228,10.092280626439821,Orange,166842,G1,G6,High,8.25019704047979,"Warm, Dry",41,107,Medium,Low,Low,Gen-62
689,Capsicum galapagoense,597,8.163356510173138,Red,147323,G4,G5,Low,1.1423967428954096,"Warm, Dry",53,142,Medium,Medium,Medium,Gen-16
690,Capsicum annuum,660,11.242291398856892,Yellow,16152,G7,G2,Low,5.72632160992941,"Cool, Dry",62,142,Low,Low,Medium,Gen-98
691,Capsicum annuum,592,8.238719879783202,Red,144583,G3,G9,High,5.514940909684924,"Warm, Humid",45,145,Low,High,Medium,Gen-92
692,Capsicum cardenasii,1413,5.325815856992856,Orange,104795,G9,G4,Medium,4.7716594017317435,"Warm, Dry",57,126,High,Low,High,Gen-60
693,Capsicum flexuosum,1048,7.550415111107466,Purple,116680,G1,G2,High,4.24555131177423,"Cool, Dry",50,132,Low,Medium,Low,Gen-78
694,Capsicum pubescens,615,8.179425595649217,Yellow,16173,G4,G3,Medium,3.813407545924503,"Warm, Humid",41,84,Low,Low,High,Gen-24
695,Capsicum lanceolatum,1263,6.626657136908356,Red,85049,G8,G8,High,4.595907575459533,"Warm, Dry",40,111,Medium,Low,Medium,Gen-85
696,Capsicum rhomboideum,346,14.77686137906949,Purple,55516,G4,G4,Medium,3.6202131380009903,"Warm, Humid",53,131,Low,High,High,Gen-66
697,Capsicum cardenasii,1354,14.576096663330652,Red,66402,G4,G6,High,8.594727427835924,"Warm, Humid",53,140,Low,High,Medium,Gen-45
698,Capsicum annuum,576,5.112037280399839,Purple,138063,G1,G4,High,1.603552379620469,"Warm, Dry",53,95,Medium,High,High,Gen-89
699,Capsicum chacoense,954,9.56267675255703,Yellow,43504,G8,G2,High,2.3172866554914995,"Cool, Dry",54,99,High,High,Medium,Gen-75
700,Capsicum flexuosum,502,14.228563836364948,Red,25339,G1,G3,Low,8.621053196619574,"Cool, Dry",40,101,Low,Medium,Low,Gen-94
701,Capsicum tovarii,1458,7.570430633260306,Orange,65031,G3,G3,Medium,7.901478183853457,"Cool, Dry",58,93,High,High,Low,Gen-87
702,Capsicum rhomboideum,323,5.207326006000897,Red,112079,G6,G2,Medium,3.0805824692705253,"Warm, Dry",63,95,Medium,Medium,High,Gen-66
703,Capsicum lanceolatum,1409,11.943622804242251,Green,142803,G9,G8,Medium,4.297333563023038,"Warm, Dry",56,81,Medium,Low,High,Gen-89
704,Capsicum lanceolatum,477,3.329558307387156,Green,120469,G6,G9,High,6.986571382695719,"Cool, Dry",51,121,High,Medium,Medium,Gen-35
705,Capsicum rhomboideum,565,10.094237565019554,Green,61827,G1,G9,High,7.395894377597178,"Warm, Dry",54,88,High,High,Low,Gen-55
706,Capsicum pubescens,339,6.7670278174656495,Red,41840,G4,G7,Low,2.6824306503441884,"Cool, Dry",41,147,Low,Medium,Medium,Gen-76
707,Capsicum chinense,715,6.031566218856442,Red,177153,G5,G8,Low,3.815924376564996,"Warm, Humid",66,102,High,Low,High,Gen-15
708,Capsicum chinense,1178,7.607008838516826,Red,148283,G7,G9,Low,5.9360123304312875,"Warm, Humid",57,86,Medium,High,Medium,Gen-95
709,Capsicum tovarii,989,12.817149306601582,Yellow,141898,G1,G8,Low,8.354504751802478,"Warm, Dry",61,98,Low,High,Medium,Gen-13
710,Capsicum tovarii,927,6.703829174622296,Green,106681,G1,G7,High,8.646081258324418,"Warm, Humid",58,80,Medium,Low,High,Gen-93
711,Capsicum galapagoense,1098,3.147833630362039,Green,54229,G3,G3,Low,4.720730054962859,"Warm, Dry",53,144,High,Medium,Medium,Gen-40
712,Capsicum baccatum,702,14.126420017302028,Yellow,24106,G8,G9,High,8.252605741833033,"Cool, Dry",54,93,High,Medium,Medium,Gen-32
713,Capsicum chacoense,1205,5.656115590988563,Green,151850,G4,G5,High,6.635455336823188,"Warm, Humid",59,110,High,Low,Low,Gen-77
714,Capsicum frutescens,1254,7.570454321921676,Orange,53100,G1,G8,High,7.918652778877228,"Cool, Dry",63,107,Medium,Low,Medium,Gen-82
715,Capsicum flexuosum,929,14.507975603397643,Green,184406,G1,G3,Low,3.1681824660531843,"Warm, Dry",51,83,Medium,Low,High,Gen-38
716,Capsicum flexuosum,1079,13.568632872677,Purple,38399,G7,G6,Low,2.062555495259688,"Cool, Dry",49,91,Low,High,High,Gen-72
717,Capsicum pubescens,1206,14.584217368178868,Yellow,67630,G1,G8,High,8.820203522632337,"Warm, Humid",69,147,High,Low,Low,Gen-24
718,Capsicum eximium,1245,13.668202173567195,Purple,119380,G6,G1,Medium,1.2881019776600546,"Cool, Dry",48,141,Low,Medium,Low,Gen-47
719,Capsicum lanceolatum,1435,9.36739888798647,Purple,38931,G7,G5,Low,5.760051285943513,"Warm, Dry",51,87,Low,Low,High,Gen-23
720,Capsicum chinense,305,12.287063557237301,Orange,49637,G2,G9,High,2.3688521293334386,"Warm, Dry",68,140,Low,Medium,Medium,Gen-15
721,Capsicum annuum,577,3.9980257275718576,Green,55034,G1,G4,Low,4.1004071220975495,"Warm, Dry",68,108,Low,High,Medium,Gen-84
722,Capsicum chacoense,1415,4.248913207922815,Yellow,84091,G7,G6,Low,1.2616518957896568,"Warm, Humid",42,91,Low,High,Low,Gen-78
723,Capsicum eximium,1258,8.726317760233542,Orange,45737,G5,G9,Low,2.873529126610361,"Cool, Dry",42,123,Medium,High,Medium,Gen-99
724,Capsicum chacoense,708,11.323410152329004,Purple,42686,G1,G6,Medium,2.1131891125106237,"Warm, Dry",60,131,Low,Low,Low,Gen-75
725,Capsicum eximium,1237,5.294217370074433,Red,96762,G2,G3,Low,1.4443812735329926,"Warm, Dry",52,115,High,Low,Medium,Gen-54
726,Capsicum eximium,323,11.040454912335216,Red,45927,G3,G3,High,4.828688321792161,"Warm, Dry",45,145,Low,Low,Medium,Gen-61
727,Capsicum cardenasii,610,7.992731198993344,Red,93340,G1,G8,Medium,6.621471007575405,"Warm, Dry",62,149,High,Medium,High,Gen-39
728,Capsicum chinense,456,13.228636589980507,Purple,47516,G5,G3,Medium,3.508338540595909,"Cool, Dry",53,104,Low,High,Medium,Gen-3
729,Capsicum galapagoense,981,6.880516157145728,Red,18879,G3,G7,High,4.2381240766765345,"Warm, Humid",69,106,Low,Medium,High,Gen-27
730,Capsicum galapagoense,649,8.815614839398878,Green,4085,G3,G1,Medium,1.8562120663893453,"Warm, Dry",63,130,High,High,High,Gen-14
731,Capsicum baccatum,1109,13.080230392733819,Orange,74361,G5,G4,Medium,9.900263074532594,"Warm, Dry",48,91,High,Low,Low,Gen-21
732,Capsicum frutescens,875,7.358039567960933,Purple,48331,G5,G6,Low,7.861443178324781,"Warm, Dry",54,113,Low,High,Medium,Gen-3
733,Capsicum annuum,397,11.818052989781751,Purple,23490,G6,G9,High,4.586206993139728,"Warm, Dry",51,94,Medium,Low,Medium,Gen-51
734,Capsicum tovarii,352,8.761712527657819,Green,199811,G5,G6,Medium,8.33365621996462,"Warm, Humid",51,128,High,Low,High,Gen-51
